"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"5197";"{2495ae72-3e84-4e74-a5cb-6b73b04dc8da}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA005";"Remplacement de l'articulation scapulohumérale par prothèse humérale unipolaire ou à cupule mobile, avec réinsertion, suture et/ou autoplastie de la coiffe des rotateurs de l'épaule";"CCAM";"427,27";"70.0";"2011-06-30"
"5198";"{fe8fddfb-d31c-4618-b5d6-96d6c2380589}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA006";"Remplacement de l'articulation scapulohumérale par prothèse totale";"CCAM";"447,09";"70.0";"2011-06-30"
"5199";"{b4e63f58-5186-4372-8e48-9e3515287ef7}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA007";"Remplacement de l'articulation scapulohumérale par prothèse totale, avec ostéotomie de l'extrémité proximale de l'humérus";"CCAM";"526,90";"70.0";"2011-06-30"
"5200";"{cff0cff9-9841-4563-8968-431ee3885b4f}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA008";"Remplacement de l'articulation scapulohumérale par prothèse totale, avec réinsertion, suture et/ou autoplastie de la coiffe des rotateurs de l'épaule";"CCAM";"556,57";"70.0";"2011-06-30"
"5201";"{82b485dd-f1be-4b6f-8e7e-470516200107}";"{00000000-0000-0000-0000-000000000000}";"2";"MEGA002";"Ablation d'une prothèse de l'articulation scapulohumérale";"CCAM";"297,27";"70.0";"2011-06-30"
"5202";"{72ed4c0d-10d6-4dd5-91ae-050ec13e5869}";"{00000000-0000-0000-0000-000000000000}";"2";"MEGA001";"Ablation d'une prothèse de l'articulation scapulohumérale, avec arthrodèse scapulohumérale";"CCAM";"613,12";"70.0";"2011-06-30"
"5203";"{0107fb1c-2d4e-45d5-901b-ad52a58e199e}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA004";"Changement d'une prothèse humérale ou de la pièce glénoïdale d'une prothèse totale scapulohumérale, sans reconstruction osseuse";"CCAM";"468,79";"70.0";"2011-06-30"
"5204";"{106c55ae-d45a-4520-97d2-0aacad2ea7b1}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA002";"Changement d'une prothèse humérale et/ou de la pièce glénoïdale d'une prothèse totale scapulohumérale, avec reconstruction osseuse";"CCAM";"572,57";"70.0";"2011-06-30"
"5205";"{cef714ee-1918-4e51-bcd4-c3f972bb369d}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA001";"Changement d'une prothèse totale scapulohumérale";"CCAM";"570,68";"70.0";"2011-06-30"
"5206";"{fd83d916-7510-4cb1-a313-4feab82fbbce}";"{00000000-0000-0000-0000-000000000000}";"2";"MEKA003";"Changement d'une prothèse humérale pour une prothèse totale scapulohumérale";"CCAM";"546,41";"70.0";"2011-06-30"
"5207";"{378741eb-ccbb-4c69-bb60-9f42ef00efb0}";"{00000000-0000-0000-0000-000000000000}";"2";"MELA001";"Repose d'une prothèse de l'articulation scapulohumérale";"CCAM";"423,65";"70.0";"2011-06-30"
"5208";"{bb58d33e-87f9-4238-809b-cd26b3133e33}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA003";"Reconstruction osseuse de l'épaule avec arthrodèse, après résection segmentaire";"CCAM";"415,26";"70.0";"2011-06-30"
"5209";"{b1dcfd6c-5e98-43bc-b777-42614db4cf51}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA009";"Reconstruction de l'articulation de l'épaule par prothèse massive ou sur mesure, après résection segmentaire";"CCAM";"376,20";"70.0";"2011-06-30"
"5210";"{f6ef2ddf-94d4-4f3e-b4a2-a0ab2fafa09d}";"{00000000-0000-0000-0000-000000000000}";"2";"MELH001";"Injection sous pression d'un agent pharmacologique dans l'articulation scapulohumérale pour libération capsulaire, par voie transcutanée avec guidage radiologique, avec mobilisation articulaire sous anesthésie locale";"CCAM";"19,20";"70.0";"2011-06-30"
"5211";"{e0fbb78b-dbd2-43cc-97c2-eef57c296dc4}";"{00000000-0000-0000-0000-000000000000}";"2";"MEPC001";"Libération mobilisatrice de l'articulation scapulohumérale et/ou subacromiale, par arthroscopie";"CCAM";"206,75";"70.0";"2011-06-30"
"5212";"{8949df72-4224-4933-8b5e-f12e7dd19a18}";"{00000000-0000-0000-0000-000000000000}";"2";"MEPA001";"Libération mobilisatrice de l'articulation scapulohumérale et/ou subacromiale, par arthrotomie";"CCAM";"209,63";"70.0";"2011-06-30"
"5213";"{13e5dd20-5848-4816-86f9-640c2db74299}";"{00000000-0000-0000-0000-000000000000}";"2";"MEFC002";"Synovectomie totale de l'articulation scapulohumérale, par arthroscopie";"CCAM";"253,22";"70.0";"2011-06-30"
"5214";"{f78adf2f-1929-41cd-8c00-b8d2af549b7a}";"{00000000-0000-0000-0000-000000000000}";"2";"MEFA003";"Synovectomie totale de l'articulation scapulohumérale, par arthrotomie";"CCAM";"232,65";"70.0";"2011-06-30"
"5215";"{45ccf3c5-ee9c-484a-acd7-f49cd2a602ad}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMC002";"Capsuloplastie antérieure ou postérieure de l'articulation scapulohumérale, par arthroscopie";"CCAM";"313,95";"70.0";"2011-06-30"
"5216";"{72c31d11-ade4-4689-81c2-1ba5940d38e6}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA012";"Capsuloplastie antérieure ou postérieure de l'articulation scapulohumérale, par abord direct";"CCAM";"277,76";"70.0";"2011-06-30"
"5217";"{1d915dd2-a82f-47f3-b205-9d0b9c543628}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA014";"Capsuloplastie antérieure et postérieure de l'articulation scapulohumérale, par abord direct";"CCAM";"318,88";"70.0";"2011-06-30"
"5218";"{57f291d0-9b17-40fd-b3cf-0220becb0dca}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA008";"Capsuloplastie antérieure et postérieure de l'articulation scapulohumérale avec ostéotomie glénoïdale, par abord direct";"CCAM";"397,19";"70.0";"2011-06-30"
"5219";"{6e629660-a522-4690-813d-6ba87b176eff}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMA016";"Capsuloplastie antérieure et postérieure de l'articulation scapulohumérale avec ostéotomie humérale, par abord direct";"CCAM";"403,77";"70.0";"2011-06-30"
"5220";"{b0382ee4-6e42-46a4-aa63-a2a97e61a060}";"{00000000-0000-0000-0000-000000000000}";"2";"MEMC004";"Réparation du bourrelet glénoïdal scapulohuméral, par arthroscopie";"CCAM";"269,13";"70.0";"2011-06-30"
"5221";"{376f1149-f455-4fc8-8335-6caf213d11f3}";"{00000000-0000-0000-0000-000000000000}";"2";"MEFC001";"Résection du bourrelet glénoïdal scapulohuméral, par arthroscopie";"CCAM";"227,19";"70.0";"2011-06-30"
"5222";"{b0a1e688-bba6-4940-b0ab-fe93e6ab9a30}";"{00000000-0000-0000-0000-000000000000}";"2";"MEFA001";"Résection du bourrelet glénoïdal scapulohuméral, par arthrotomie";"CCAM";"220,60";"70.0";"2011-06-30"
"5223";"{23744725-ab6b-4b1a-9f9e-abc8fe19ee8f}";"{00000000-0000-0000-0000-000000000000}";"2";"MFRP001";"Mobilisation de l'articulation du coude à visée thérapeutique, sous anesthésie générale ou locorégionale";"CCAM";"40,55";"70.0";"2011-06-30"
"5224";"{ba3cb3b3-1a45-463c-8ddf-2a9dc5766e8c}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEP001";"Réduction orthopédique d'une pronation douloureuse du coude";"CCAM";"31,35";"70.0";"2011-06-30"
"5225";"{09dea14e-d6c3-4c1a-802b-340844055a2e}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEP002";"Réduction orthopédique d'une luxation ou d'une luxation-fracture du coude";"CCAM";"62,93";"70.0";"2011-06-30"
"5226";"{5a147e1f-1bdf-4727-8b33-296fae94a492}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEA002";"Réduction orthopédique d'une luxation du coude, avec ostéosynthèse de fracture de l'épicondyle médial ou latéral de l'humérus à foyer ouvert";"CCAM";"182,88";"70.0";"2011-06-30"
"5227";"{ed799ddc-917f-4255-8e92-3feee35001f3}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEB001";"Réduction orthopédique d'une luxation du coude et/ou de l'articulation radio-ulnaire proximale, avec ostéosynthèse de fracture de l'extrémité proximale du radius ou de l'ulna à foyer fermé";"CCAM";"162,05";"70.0";"2011-06-30"
"5228";"{c9344646-54f5-4199-b3d8-2a20f0e2ec2d}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEA001";"Réduction d'une luxation du coude, par arthrotomie";"CCAM";"167,20";"70.0";"2011-06-30"
"5229";"{7d6fafa9-ed7f-496d-b285-a6e68d5587ce}";"{00000000-0000-0000-0000-000000000000}";"2";"MFEA003";"Réduction d'une luxation du coude et/ou de l'articulation radio-ulnaire proximale par arthrotomie, avec ostéosynthèse de fracture de l'extrémité proximale du radius ou de l'ulna à foyer ouvert";"CCAM";"220,00";"70.0";"2011-06-30"
"5230";"{ecc5f95f-58c8-4721-8e06-10329e2dce14}";"{00000000-0000-0000-0000-000000000000}";"2";"MFJC001";"Nettoyage de l'articulation du coude, par arthroscopie";"CCAM";"178,92";"70.0";"2011-06-30"
"5231";"{94ca424d-0366-48de-96bd-9049b35e567d}";"{00000000-0000-0000-0000-000000000000}";"2";"MFJA001";"Nettoyage de l'articulation du coude, par arthrotomie";"CCAM";"142,03";"70.0";"2011-06-30"
"5232";"{55b28964-c15a-4554-a4f2-0713874bc6c9}";"{00000000-0000-0000-0000-000000000000}";"2";"MFDA001";"Arthrodèse du coude, par arthrotomie";"CCAM";"334,51";"70.0";"2011-06-30"
"5233";"{baa1ce21-e293-4436-a1e7-14db85c62f88}";"{00000000-0000-0000-0000-000000000000}";"2";"MFDA002";"Arthrorise du coude par butée, ténodèse ou capsulodèse, par abord direct";"CCAM";"238,60";"70.0";"2011-06-30"
"5234";"{c131f10e-1b6b-45b0-bfc8-201d3e126a9b}";"{00000000-0000-0000-0000-000000000000}";"2";"MFMA005";"Arthroplastie du coude sans prothèse, par abord direct";"CCAM";"326,70";"70.0";"2011-06-30"
"5235";"{a20dcc3f-9d28-4b00-bebf-48cbf4dd5b43}";"{00000000-0000-0000-0000-000000000000}";"2";"MCKA002";"Remplacement de la tête radiale par prothèse, par abord direct";"CCAM";"201,00";"70.0";"2011-06-30"
"5236";"{984b23d6-fe7d-4de6-a8cb-679613525524}";"{00000000-0000-0000-0000-000000000000}";"2";"MFKA003";"Remplacement de l'articulation du coude par prothèse totale, par abord direct";"CCAM";"440,08";"70.0";"2011-06-30"
"5237";"{29f4ae7f-4806-48fa-94ed-2036b2f8a94f}";"{00000000-0000-0000-0000-000000000000}";"2";"MFGA001";"Ablation d'une prothèse totale du coude";"CCAM";"270,54";"70.0";"2011-06-30"
"5238";"{6fe411f5-f8cf-4f73-a71d-e9b017e22a4b}";"{00000000-0000-0000-0000-000000000000}";"2";"MFKA001";"Changement partiel ou total d'une prothèse articulaire du coude";"CCAM";"539,00";"70.0";"2011-06-30"
"5239";"{dd9be37b-fece-4579-8e32-d12330718019}";"{00000000-0000-0000-0000-000000000000}";"2";"MFMA001";"Reconstruction osseuse du coude avec arthrodèse, après résection segmentaire";"CCAM";"407,05";"70.0";"2011-06-30"
"5240";"{8941ac63-ab64-47e8-86fc-bf0a1a9044c2}";"{00000000-0000-0000-0000-000000000000}";"2";"MFMA003";"Reconstruction de l'articulation du coude par prothèse massive ou sur mesure, après résection segmentaire";"CCAM";"346,74";"70.0";"2011-06-30"
"5241";"{73f7e68b-cbe0-443c-953f-4c089e949cd9}";"{00000000-0000-0000-0000-000000000000}";"2";"MFPC001";"Libération mobilisatrice de l'articulation du coude, par arthroscopie";"CCAM";"266,38";"70.0";"2011-06-30"
"5242";"{d167ecdb-99fd-40cd-8d9e-e62daf386388}";"{00000000-0000-0000-0000-000000000000}";"2";"MFPA002";"Libération mobilisatrice de l'articulation du coude, par abord direct";"CCAM";"249,51";"70.0";"2011-06-30"
"5243";"{501c23c9-c45f-44a6-90bf-a343eeba5294}";"{00000000-0000-0000-0000-000000000000}";"2";"MFPA003";"Libération mobilisatrice de l'articulation du coude avec libération du nerf ulnaire, par abord direct";"CCAM";"290,79";"70.0";"2011-06-30"
"5244";"{6159c9d5-6719-4fb2-8733-869026affe67}";"{00000000-0000-0000-0000-000000000000}";"2";"MFPA001";"Libération mobilisatrice de l'articulation du coude avec résection d'ostéome synostosique, par abord direct";"CCAM";"307,66";"70.0";"2011-06-30"
"5245";"{011b140d-002a-4263-a96d-0822d0326e9a}";"{00000000-0000-0000-0000-000000000000}";"2";"MFFA003";"Exérèse de kyste synovial du coude, par abord direct";"CCAM";"66,90";"70.0";"2011-06-30"
"5246";"{fe292e89-9bfb-463d-bbe8-961490c1a577}";"{00000000-0000-0000-0000-000000000000}";"2";"MFFC001";"Synovectomie totale du coude, par arthroscopie";"CCAM";"256,50";"70.0";"2011-06-30"
"5247";"{42062cf0-95e3-4503-8a02-5adbb6515188}";"{00000000-0000-0000-0000-000000000000}";"2";"MFFA002";"Synovectomie totale du coude, par arthrotomie antérieure et par arthrotomie postérieure";"CCAM";"247,87";"70.0";"2011-06-30"
"5248";"{98e716f2-d0a3-41dc-b200-3088be44fe99}";"{00000000-0000-0000-0000-000000000000}";"2";"MFCA001";"Suture ou plastie de l'appareil capsuloligamentaire collatéral de l'articulation du coude, par abord direct";"CCAM";"209,00";"70.0";"2011-06-30"
"5249";"{79dddccc-92ea-4021-9b25-c793d073b546}";"{00000000-0000-0000-0000-000000000000}";"2";"MGRP001";"Mobilisation d'articulation du poignet et/ou de la main à visée thérapeutique, sous anesthésie générale ou locorégionale";"CCAM";"40,55";"70.0";"2011-06-30"
"5250";"{cea373c7-9bd3-4c34-b7a6-7725411475fd}";"{00000000-0000-0000-0000-000000000000}";"2";"MGEA002";"Réduction d'une luxation du poignet, par arthrotomie";"CCAM";"190,84";"70.0";"2011-06-30"
"5251";"{3bc1a2b9-0f62-433d-8594-6d5b10e00a0a}";"{00000000-0000-0000-0000-000000000000}";"2";"MGEA001";"Réduction d'une luxation du poignet avec ostéosynthèse de fracture d'un os du carpe, par arthrotomie";"CCAM";"249,93";"70.0";"2011-06-30"
"5252";"{687d3682-8b0a-4ad0-910d-63926afacd9c}";"{00000000-0000-0000-0000-000000000000}";"2";"MGJC001";"Nettoyage des articulations du poignet, par arthroscopie";"CCAM";"164,10";"70.0";"2011-06-30"
"5253";"{46cfe290-1a2a-49dd-b105-2aae27f4e852}";"{00000000-0000-0000-0000-000000000000}";"2";"MGJA001";"Nettoyage des articulations du poignet, par arthrotomie";"CCAM";"113,25";"70.0";"2011-06-30"
"5254";"{5b62555d-3a8b-4f53-896f-06614ad053be}";"{00000000-0000-0000-0000-000000000000}";"2";"MGDA002";"Arthrodèse radiocarpienne, par arthrotomie";"CCAM";"231,96";"70.0";"2011-06-30"
"5255";"{85e61cec-cce4-4b8f-8824-38f48500de6d}";"{00000000-0000-0000-0000-000000000000}";"2";"MGDA001";"Arthrodèse intracarpienne, par arthrotomie";"CCAM";"198,24";"70.0";"2011-06-30"
"5256";"{c88fc74f-3557-4736-aafb-840fb269d874}";"{00000000-0000-0000-0000-000000000000}";"2";"MGMA005";"Création d'une butée ulnaire au poignet, par abord direct";"CCAM";"166,22";"70.0";"2011-06-30"
"5257";"{9040c323-3bf1-4bfa-b4ab-92015b5c8f73}";"{00000000-0000-0000-0000-000000000000}";"2";"MGMA003";"Arthroplastie du poignet sans prothèse, pour radialisation";"CCAM";"287,50";"70.0";"2011-06-30"
"5258";"{7cf17812-152d-4c1a-bbe6-d087349dc41e}";"{00000000-0000-0000-0000-000000000000}";"2";"MGKA003";"Remplacement de l'articulation du poignet par prothèse partielle, par abord direct";"CCAM";"237,18";"70.0";"2011-06-30"
"5259";"{28fb4750-7672-4aa8-9d48-53969b5959c8}";"{00000000-0000-0000-0000-000000000000}";"2";"MGKA002";"Remplacement de l'articulation radiocarpienne par prothèse totale, par abord direct";"CCAM";"320,40";"70.0";"2011-06-30"
"5260";"{f1a2641f-7290-4376-8560-1ba01f34b866}";"{00000000-0000-0000-0000-000000000000}";"2";"MGGA002";"Ablation d'une prothèse articulaire du poignet";"CCAM";"197,69";"70.0";"2011-06-30"
"5261";"{bef0184b-9247-431d-abb3-92def6480f9d}";"{00000000-0000-0000-0000-000000000000}";"2";"MGGA001";"Ablation d'une prothèse totale radiocarpienne";"CCAM";"210,10";"70.0";"2011-06-30"
"5262";"{4bbc80af-d4c0-4ee9-93ab-441a85123a43}";"{00000000-0000-0000-0000-000000000000}";"2";"MGKA001";"Changement partiel ou total d'une prothèse articulaire du poignet";"CCAM";"384,08";"70.0";"2011-06-30"
"5263";"{6d68b5ae-a412-4cf3-89a3-58f2dc810b6e}";"{00000000-0000-0000-0000-000000000000}";"2";"MGMA002";"Reconstruction osseuse du poignet avec arthrodèse, après résection segmentaire";"CCAM";"272,98";"70.0";"2011-06-30"
"5264";"{dc48bbba-d9bf-4c09-ace9-9b2438ffe7f6}";"{00000000-0000-0000-0000-000000000000}";"2";"MGMA006";"Reconstruction de l'articulation du poignet par prothèse massive ou sur mesure, après résection segmentaire";"CCAM";"320,40";"70.0";"2011-06-30"
"5265";"{fb4d8bd1-c334-4bbb-a0c1-ab557f5aff83}";"{00000000-0000-0000-0000-000000000000}";"2";"MGPA001";"Libération mobilisatrice des articulations du poignet, par abord direct";"CCAM";"166,99";"70.0";"2011-06-30"
"5266";"{204f0bfb-164d-4463-9958-ff58c7d33690}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFA007";"Exérèse de kyste synovial du poignet, par abord direct";"CCAM";"64,84";"70.0";"2011-06-30"
"5267";"{dbb60fce-fdce-4f0d-97ce-a178cf2363f3}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFA004";"Exérèse de kyste synovial avec ténosynovectomie des extenseurs au poignet, par abord direct";"CCAM";"229,90";"70.0";"2011-06-30"
"5268";"{40e660ea-15eb-4d79-a52f-8cbd8460d2e9}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFC001";"Synovectomie radio-ulnaire distale, par arthroscopie";"CCAM";"162,05";"70.0";"2011-06-30"
"5269";"{2db8b77d-68c1-4259-9979-5f377e2dd69c}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFA002";"Synovectomie radio-ulnaire distale, par arthrotomie";"CCAM";"125,40";"70.0";"2011-06-30"
"5270";"{1314b6bf-72da-48e6-979a-5e4481804daa}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFC002";"Synovectomie radiocarpienne et/ou intracarpienne, par arthroscopie";"CCAM";"191,66";"70.0";"2011-06-30"
"5271";"{3c6af177-1bad-4d44-8d70-c8d9fdd1eeac}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFA005";"Synovectomie radiocarpienne et/ou intracarpienne, par arthrotomie";"CCAM";"141,90";"70.0";"2011-06-30"
"5272";"{980efa75-be1c-444c-b8d3-71cb8d011244}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFC003";"Synovectomie totale des articulations du poignet, par arthroscopie";"CCAM";"226,22";"70.0";"2011-06-30"
"5273";"{fed13916-24f5-437b-9e73-0f147c621a9c}";"{00000000-0000-0000-0000-000000000000}";"2";"MGFA003";"Synovectomie totale des articulations du poignet, par arthrotomie";"CCAM";"198,26";"70.0";"2011-06-30"
"5274";"{fca921c3-8f71-4914-9304-f09c3bb8d075}";"{00000000-0000-0000-0000-000000000000}";"2";"MGCC001";"Suture et/ou réinsertion de ligament articulaire du poignet, par arthroscopie";"CCAM";"165,35";"70.0";"2011-06-30"
"5275";"{980f0272-a1b8-4452-b42f-3606ec361d2f}";"{00000000-0000-0000-0000-000000000000}";"2";"MGCA001";"Suture et/ou réinsertion de ligament articulaire du poignet, par arthrotomie";"CCAM";"171,92";"70.0";"2011-06-30"
"5276";"{1a262324-795a-4ced-af72-d26edb7f214a}";"{00000000-0000-0000-0000-000000000000}";"2";"MGMA004";"Capsuloplastie d'une articulation du poignet, par abord direct";"CCAM";"148,90";"70.0";"2011-06-30"
"5277";"{d706ba65-9dd7-4b85-b954-5dbcff9d52f6}";"{00000000-0000-0000-0000-000000000000}";"2";"MHJA001";"Évacuation de collection articulaire de la main, par arthrotomie";"CCAM";"96,80";"70.0";"2011-06-30"
"5278";"{7587edcf-0d19-415e-9540-31637d1e8317}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEP004";"Réduction orthopédique d'une luxation ou d'une luxation-fracture carpométacarpienne";"CCAM";"59,09";"70.0";"2011-06-30"
"5279";"{3709da87-33f5-4086-949e-842e26ed6cce}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEP003";"Réduction orthopédique d'une luxation ou d'une luxation-fracture trapézométacarpienne";"CCAM";"59,09";"70.0";"2011-06-30"
"5280";"{bfcf7dbe-e2ae-43e3-90af-2388f4707b00}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEP002";"Réduction orthopédique d'une luxation ou d'une luxation-fracture métacarpophalangienne ou interphalangienne d'un doigt";"CCAM";"33,44";"70.0";"2011-06-30"
"5281";"{5ee8d132-6d72-470d-b0b9-ba40917ce5df}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEP001";"Réduction orthopédique de plusieurs luxations et/ou luxations-fractures métacarpophalangiennes et/ou interphalangiennes de doigt";"CCAM";"66,22";"70.0";"2011-06-30"
"5282";"{561cbfaa-88da-4e33-a7ee-bf57d04ea773}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEA004";"Réduction d'une luxation ou luxation-fracture carpométacarpienne, par arthrotomie";"CCAM";"129,97";"70.0";"2011-06-30"
"5283";"{21d3197e-666e-4e8b-b462-1dc3319b6c1f}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEA002";"Réduction d'une luxation ou luxation-fracture trapézométacarpienne, par arthrotomie";"CCAM";"150,13";"70.0";"2011-06-30"
"5284";"{417ea90c-991f-45c8-a32a-ebb762869a2b}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEA003";"Réduction d'une luxation de l'articulation métacarpophalangienne ou interphalangienne d'un doigt, par arthrotomie";"CCAM";"102,01";"70.0";"2011-06-30"
"5285";"{fee72744-31cb-4297-8b45-b971b99e79cd}";"{00000000-0000-0000-0000-000000000000}";"2";"MHEA001";"Réduction de luxation de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par arthrotomie";"CCAM";"146,30";"70.0";"2011-06-30"
"5286";"{36f3301d-a7bc-4c35-8fa2-d97abbe8ef2e}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDA002";"Arthrodèse intermétacarpienne du premier espace interosseux, par arthrotomie";"CCAM";"175,63";"70.0";"2011-06-30"
"5287";"{2112671e-e12a-4abe-9d1e-8af497db9af6}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDA004";"Arthrodèse carpométacarpienne, par arthrotomie";"CCAM";"159,59";"70.0";"2011-06-30"
"5288";"{17a74bd6-43b4-4f04-b284-9edeab5109d0}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDA003";"Arthrodèse trapézométacarpienne, par arthrotomie";"CCAM";"182,61";"70.0";"2011-06-30"
"5289";"{5f815264-8ceb-4a97-9498-ba5fffa465f3}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDA005";"Arthrodèse d'une articulation métacarpophalangienne ou interphalangienne d'un doigt, par arthrotomie";"CCAM";"124,34";"70.0";"2011-06-30"
"5290";"{7096e7f0-02c8-47c5-9606-3c0dc593af2d}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDA001";"Arthrodèse de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par arthrotomie";"CCAM";"163,29";"70.0";"2011-06-30"
"5291";"{3d4f5b30-4831-41ad-976d-44b3e04c76e8}";"{00000000-0000-0000-0000-000000000000}";"2";"MHDB001";"Arthrorise temporaire d'une articulation métacarpophalangienne ou interphalangienne d'un doigt par broche, par voie transcutanée";"CCAM";"83,60";"70.0";"2011-06-30"
"5292";"{7adcf8e4-7978-4c1f-835f-c31c597c42b2}";"{00000000-0000-0000-0000-000000000000}";"2";"MHMA005";"Arthroplastie trapézométacarpienne";"CCAM";"190,01";"70.0";"2011-06-30"
"5293";"{6956f45a-24db-4b93-9150-50dbeb2f40c6}";"{00000000-0000-0000-0000-000000000000}";"2";"MHMA002";"Arthroplastie d'une articulation métacarpophalangienne ou interphalangienne d'un doigt";"CCAM";"133,54";"70.0";"2011-06-30"
"5294";"{1b737bea-4305-4d72-83bb-448f79e77814}";"{00000000-0000-0000-0000-000000000000}";"2";"MHMA001";"Arthroplastie de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt";"CCAM";"184,94";"70.0";"2011-06-30"
"5295";"{3ec1997b-378b-4fd3-a9f4-d52f92957d49}";"{00000000-0000-0000-0000-000000000000}";"2";"MHMA004";"Reconstruction d'une articulation de la main par transfert pédiculé";"CCAM";"351,26";"70.0";"2011-06-30"
"5296";"{e3835afd-e570-4982-9f50-efd2f4a3c0d6}";"{00000000-0000-0000-0000-000000000000}";"2";"MHMA003";"Reconstruction d'une articulation de la main par transfert libre avec anastomoses vasculaires";"CCAM";"688,81";"70.0";"2011-06-30"
"5297";"{c4b7b6ed-93a2-420e-8a0c-fcf405dc9f7a}";"{00000000-0000-0000-0000-000000000000}";"2";"MHPA002";"Libération mobilisatrice d'une articulation de la main, par abord direct";"CCAM";"125,73";"70.0";"2011-06-30"
"5298";"{901490d4-fd7a-49cd-9f5a-91415c87ce47}";"{00000000-0000-0000-0000-000000000000}";"2";"MHPA001";"Libération mobilisatrice de plusieurs articulations de la main, par abord direct";"CCAM";"160,82";"70.0";"2011-06-30"
"5299";"{ae30c1c8-4b40-41bd-9d53-c8da37502fae}";"{00000000-0000-0000-0000-000000000000}";"2";"MHPA004";"Libération mobilisatrice d'une articulation de la main avec libération de tendon, par abord direct";"CCAM";"219,45";"70.0";"2011-06-30"
"5300";"{0a3e0cea-1ea5-43c7-8d05-782102621e02}";"{00000000-0000-0000-0000-000000000000}";"2";"MHPA003";"Libération mobilisatrice de plusieurs articulations de la main avec libération de tendon, par abord direct";"CCAM";"250,80";"70.0";"2011-06-30"
"5301";"{5a432fe6-7748-4a7e-8970-3ffdd64dcb04}";"{00000000-0000-0000-0000-000000000000}";"2";"MHFA002";"Exérèse de kyste synovial ou mucoïde d'une articulation ou d'une gaine fibreuse de la main";"CCAM";"71,43";"70.0";"2011-06-30"
"5302";"{e705cb76-db31-4928-b284-8f24f712336c}";"{00000000-0000-0000-0000-000000000000}";"2";"MHFA001";"Synovectomie d'une articulation métacarpophalangienne ou interphalangienne d'un doigt, par abord direct";"CCAM";"119,14";"70.0";"2011-06-30"
"5303";"{53f473df-2b59-43d8-b822-75e455230aeb}";"{00000000-0000-0000-0000-000000000000}";"2";"MHFA003";"Synovectomie de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par abord direct";"CCAM";"154,11";"70.0";"2011-06-30"
"5304";"{e770b572-c020-4764-9716-f3680d60a638}";"{00000000-0000-0000-0000-000000000000}";"2";"MHCA003";"Suture ou plastie de l'appareil capsuloligamentaire d'une articulation métacarpophalangienne";"CCAM";"124,08";"70.0";"2011-06-30"
"5305";"{5279010d-75d5-4167-9419-9c84e5216919}";"{00000000-0000-0000-0000-000000000000}";"2";"MHCA002";"Suture ou plastie de l'appareil capsuloligamentaire de l'articulation métacarpophalangienne du pouce, par abord direct";"CCAM";"149,30";"70.0";"2011-06-30"
